VideoName,Video Name (original),Method Name,Frame number,Total keyP,N visible,Failed detections,failed percent,False detections,false percent,Not Included in Detections,FalseKeyP,Species,Contrast (Fg/BG),Animal Size (pixels diagonal),Area,Height (only for BB),Narea,Boundary
MVI_0050,MVI_0050,Subtraction,28,58,60,2,0.0333333333,0,0,,,Fish,0.648,8,19792,,,0
MVI_0050,MVI_0050,Subtraction,29,60,60,1,0.0166666667,1,0.0166666667,,,Fish,0.41,7,20368,,,0
MVI_0050,MVI_0050,Subtraction,30,41,59,18,0.3050847458,0,0,,,Fish,0.647,8,12226,,,0
MVI_0050,MVI_0050,Subtraction,31,44,57,13,0.2280701754,0,0,,,Fish,0.511,7,15564,,,0
MVI_0050,MVI_0050,Subtraction,32,60,60,1,0.0166666667,1,0.0166666667,,,Fish,0.364,9,31746,,,0
MVI_0050,MVI_0050,Subtraction,33,50,60,10,0.1666666667,0,0,,,Fish,0.568,7,20115,,,0
MVI_0050,MVI_0050,Subtraction,34,45,60,15,0.25,0,0,,,Fish,0.644,7,17370,,,1
MVI_0050,MVI_0050,Subtraction,35,49,59,10,0.1694915254,0,0,,,Fish,0.485,11,20289,,,1
MVI_0050,MVI_0050,Subtraction,36,60,60,0,0,0,0,,,Fish,0.467,9,19096,,,1
MVI_0051,MVI_0051,Subtraction,1,46,58,12,0.2068965517,0,0,,,Fish,0.455,7,22793,,,0
MVI_0051,MVI_0051,Subtraction,2,43,60,17,0.2833333333,0,0,,,Fish,0.458,8,21675,,,0
MVI_0051,MVI_0051,Subtraction,3,55,60,5,0.0833333333,0,0,,,Fish,0.844,9,17917,,,1
MVI_0051,MVI_0051,Subtraction,4,58,59,2,0.0338983051,1,0.0172413793,,,Fish,0.654,6,17025,,,1
MVI_0051,MVI_0051,Subtraction,5,58,60,2,0.0333333333,0,0,,,Fish,0.486,7,24725,,,1
MVI_0051,MVI_0051,Subtraction,6,50,60,10,0.1666666667,0,0,,,Fish,0.496,9,19800,,,1
MVI_0051,MVI_0051,Subtraction,7,46,59,13,0.2203389831,0,0,,,Fish,0.317,11,24799,,,0
MVI_0051,MVI_0051,Subtraction,8,44,58,14,0.2413793103,0,0,,,Fish,0.588,8,18948,,,0
MVI_0051,MVI_0051,Subtraction,9,60,60,0,0,0,0,,,Fish,0.64,9,21619,,,0
MVI_0051,MVI_0051,Subtraction,10,61,60,0,0,1,0.0163934426,,,Fish,0.489,9,26967,,,0
MVI_0051,MVI_0051,Subtraction,11,60,60,0,0,0,0,,,Fish,0.647,9,20647,,,1
MVI_0051,MVI_0051,Subtraction,12,52,60,8,0.1333333333,0,0,,,Fish,0.66,9,19764,,,0
MVI_0051,MVI_0051,Subtraction,13,51,60,9,0.15,0,0,,,Fish,0.539,7,15384,,,0
MVI_0051,MVI_0051,Subtraction,14,50,60,10,0.1666666667,0,0,,,Fish,0.428,9,17560,,,1
MVI_0051,MVI_0051,Subtraction,15,51,58,7,0.1206896552,0,0,,,Fish,0.489,8,12045,,,1
MVI_0051,MVI_0051,Subtraction,16,60,60,0,0,0,0,,,Fish,0.437,7,24741,,,1
MVI_0051,MVI_0051,Subtraction,17,58,60,2,0.0333333333,0,0,,,Fish,0.491,7,20272,,,1
MVI_0051,MVI_0051,Subtraction,18,58,60,2,0.0333333333,0,0,,,Fish,0.587,8,15265,,,0
MVI_0051,MVI_0051,Subtraction,19,59,60,1,0.0166666667,0,0,,,Fish,0.589,8,23877,,,1
MVI_0051,MVI_0051,Subtraction,20,60,60,0,0,0,0,,,Fish,0.486,11,28221,,,1
MVI_0051,MVI_0051,Subtraction,21,57,60,3,0.05,0,0,,,Fish,0.567,9,18903,,,1
MVI_0051,MVI_0051,Subtraction,22,53,59,6,0.1016949153,0,0,,,Fish,0.5194,8,19117,,,1
MVI_0051,MVI_0051,Subtraction,23,48,57,9,0.1578947368,0,0,,,Fish,0.436,7,15335,,,0
MVI_0051,MVI_0051,Subtraction,24,60,60,0,0,0,0,,,Fish,0.476,9,31843,,,0
MVI_0051,MVI_0051,Subtraction,25,56,58,2,0.0344827586,0,0,,,Fish,0.539,8,17998,,,0
MVI_0051,MVI_0051,Subtraction,26,40,58,18,0.3103448276,0,0,,,Fish,0.347,9,14668,,,1
MVI_0051,MVI_0051,Subtraction,27,40,57,17,0.298245614,0,0,,,Fish,0.647,6,13300,,,1
MVI_0051,MVI_0051,Subtraction,28,60,60,0,0,0,0,,,Fish,0.54,9,16114,,,1
MVI_0051,MVI_0051,Subtraction,29,49,58,9,0.1551724138,0,0,,,Fish,0.69,8,21188,,,1
MVI_0051,MVI_0051,Subtraction,30,62,60,0,0,2,0.0322580645,,,Fish,0.344,11,27120,,,1
MVI_0051,MVI_0051,Subtraction,31,60,60,0,0,0,0,,,Fish,0.671,8,33859,,,1
MVI_0051,MVI_0051,Subtraction,32,46,59,13,0.2203389831,0,0,,,Fish,0.513,9,24866,,,0
MVI_0051,MVI_0051,Subtraction,33,56,58,2,0.0344827586,0,0,,,Fish,0.549,7,34390,,,1
MVI_0051,MVI_0051,Subtraction,34,49,57,8,0.1403508772,0,0,,,Fish,0.567,8,45993,,,1
MVI_0051,MVI_0051,Subtraction,35,60,60,0,0,0,0,,,Fish,0.645,7,34713,,,0
MVI_0051,MVI_0051,Subtraction,36,48,57,9,0.1578947368,0,0,,,Fish,0.564,7,35150,,,0
MVI_0051,MVI_0051,Subtraction,37,57,60,3,0.05,0,0,,,Fish,0.647,8,21977,,,1
MVI_0051,MVI_0051,Subtraction,38,55,60,5,0.0833333333,0,0,,,Fish,0.486,8,27675,,,1
MVI_0131,MVI_0131,Subtraction,1,60,60,0,0,0,0,,,Fish,0.644,7,46651,,,0
MVI_0131,MVI_0131,Subtraction,2,59,60,1,0.0166666667,0,0,,,Fish,0.543,8,30317,,,0
MVI_0131,MVI_0131,Subtraction,3,59,60,1,0.0166666667,0,0,,,Fish,0.483,8,33080,,,0
MVI_0131,MVI_0131,Subtraction,4,60,60,0,0,0,0,,,Fish,0.465,7,35329,,,0
MVI_0131,MVI_0131,Subtraction,5,57,60,3,0.05,0,0,,,Fish,0.498,9,45346,,,0
MVI_0131,MVI_0131,Subtraction,6,60,60,0,0,0,0,,,Fish,0.572,8,29717,,,0
MVI_0131,MVI_0131,Subtraction,7,60,60,0,0,0,0,,,Fish,0.621,9,28272,,,0
MVI_0131,MVI_0131,Subtraction,8,60,60,0,0,0,0,,,Fish,0.469,11,36119,,,0
MVI_0131,MVI_0131,Subtraction,9,60,60,0,0,0,0,,,Fish,0.51,8,31749,,,0
MVI_0131,MVI_0131,Subtraction,10,60,60,0,0,0,0,,,Fish,0.478,9,37072,,,0
MVI_0131,MVI_0131,Subtraction,11,60,60,0,0,0,0,,,Fish,0.428,9,39951,,,0
MVI_0131,MVI_0131,Subtraction,12,59,60,1,0.0166666667,0,0,,,Fish,0.477,8,18510,,,0
MVI_0131,MVI_0131,Subtraction,13,60,60,0,0,0,0,,,Fish,0.512,9,42495,,,0
MVI_0131,MVI_0131,Subtraction,14,60,60,0,0,0,0,,,Fish,0.612,11,46574,,,1
MVI_0131,MVI_0131,Subtraction,15,60,60,0,0,0,0,,,Fish,0.474,8,36446,,,0
MVI_0131,MVI_0131,Subtraction,16,60,60,0,0,0,0,,,Fish,0.528,9,43427,,,0
MVI_0131,MVI_0131,Subtraction,17,60,60,0,0,0,0,,,Fish,0.488,8,84401,,,0
MVI_0131,MVI_0131,Subtraction,18,60,60,0,0,0,0,,,Fish,0.611,9,67336,,,0
MVI_0131,MVI_0131,Subtraction,19,58,60,2,0.0333333333,0,0,,,Fish,0.582,8,41628,,,0
MVI_0131,MVI_0131,Subtraction,20,61,60,0,0,1,0.0163934426,,,Fish,0.597,10,34302,,,0
MVI_0131,MVI_0131,Subtraction,21,60,60,0,0,0,0,,,Fish,0.478,11,66514,,,0
MVI_0131,MVI_0131,Subtraction,22,60,60,0,0,0,0,,,Fish,0.621,7,42556,,,0
MVI_0131,MVI_0131,Subtraction,23,60,60,0,0,0,0,,,Fish,0.611,8,62719,,,0
MVI_0131,MVI_0131,Subtraction,24,60,60,0,0,0,0,,,Fish,0.482,7,64443,,,0
MVI_0131,MVI_0131,Subtraction,25,60,60,0,0,0,0,,,Fish,0.48,8,67780,,,0
MVI_0131,MVI_0131,Subtraction,26,60,60,0,0,0,0,,,Fish,0.512,9,52801,,,0
MVI_0131,MVI_0131,Subtraction,27,59,60,1,0.0166666667,0,0,,,Fish,0.519,8,47719,,,0
MVI_0131,MVI_0131,Subtraction,28,55,58,4,0.0689655172,1,0.0181818182,,,Fish,0.548,7,529713,,,1
MVI_0131,MVI_0131,Subtraction,29,60,59,0,0,1,0.0166666667,,,Fish,0.611,9,31781,,,0
MVI_0131,MVI_0131,Subtraction,30,60,60,0,0,0,0,,,Fish,0.433,8,74202,,,0
MVI_0131,MVI_0131,Subtraction,31,60,60,0,0,0,0,,,Fish,0.572,11,65613,,,1
MVI_0131,MVI_0131,Subtraction,32,60,60,0,0,0,0,,,Fish,0.384,9,31562,,,0
MVI_0131,MVI_0131,Subtraction,33,60,60,0,0,0,0,,,Fish,0.486,8,104154,,,0
MVI_0131,MVI_0131,Subtraction,34,65,59,0,0,6,0.0923076923,,,Fish,0.43,8,100532,,,1
MVI_0131,MVI_0131,Subtraction,35,60,60,0,0,0,0,,,Fish,0.619,9,49596,,,1
MVI_0131,MVI_0131,Subtraction,36,60,60,0,0,0,0,,,Fish,0.516,10,100755,,,0
MVI_0132,MVI_0132,Subtraction,1,57,60,3,0.05,0,0,,,Fish,0.494,8,94132,,,0
MVI_0132,MVI_0132,Subtraction,2,60,60,0,0,0,0,,,Fish,0.588,9,27734,,,1
MVI_0132,MVI_0132,Subtraction,3,60,60,0,0,0,0,,,Fish,0.629,7,732008,,,1
MVI_0132,MVI_0132,Subtraction,4,60,60,0,0,0,0,,,Fish,0.528,8,42330,,,0
MVI_0132,MVI_0132,Subtraction,5,60,60,0,0,0,0,,,Fish,0.623,9,61208,,,0
MVI_0132,MVI_0132,Subtraction,6,60,60,0,0,0,0,,,Fish,0.691,9,114197,,,0
MVI_0132,MVI_0132,Subtraction,7,60,60,0,0,0,0,,,Fish,0.664,11,47775,,,0
MVI_0132,MVI_0132,Subtraction,8,60,60,0,0,0,0,,,Fish,0.465,8,64431,,,1
MVI_0132,MVI_0132,Subtraction,9,60,60,0,0,0,0,,,Fish,0.591,7,42730,,,0
MVI_0132,MVI_0132,Subtraction,10,60,60,0,0,0,0,,,Fish,0.523,7,56252,,,1
MVI_0132,MVI_0132,Subtraction,11,60,60,0,0,0,0,,,Fish,0.337,9,60782,,,1
MVI_0132,MVI_0132,Subtraction,12,60,60,0,0,0,0,,,Fish,0.532,8,71323,,,0
MVI_0132,MVI_0132,Subtraction,13,57,57,3,0.0526315789,3,0.0526315789,,,Fish,0.573,11,35332,,,0
MVI_0132,MVI_0132,Subtraction,14,60,60,0,0,0,0,,,Fish,0.485,6,71596,,,1
MVI_0132,MVI_0132,Subtraction,15,60,60,0,0,0,0,,,Fish,0.614,8,44778,,,0
MVI_0132,MVI_0132,Subtraction,16,60,60,0,0,0,0,,,Fish,0.546,8,131852,,,0
MVI_0132,MVI_0132,Subtraction,17,60,60,0,0,0,0,,,Fish,0.632,7,88688,,,0
MVI_0132,MVI_0132,Subtraction,18,60,60,0,0,0,0,,,Fish,0.438,6,45224,,,1
MVI_0132,MVI_0132,Subtraction,19,60,60,0,0,0,0,,,Fish,0.52,6,42424,,,1
MVI_0132,MVI_0132,Subtraction,20,60,60,0,0,0,0,,,Fish,0.611,7,154989,,,1
MVI_0132,MVI_0132,Subtraction,21,60,60,0,0,0,0,,,Fish,0.645,8,46654,,,0
MVI_0132,MVI_0132,Subtraction,22,60,60,0,0,0,0,,,Fish,0.598,7,60304,,,0
MVI_0132,MVI_0132,Subtraction,23,60,61,1,0.0163934426,0,0,,,Fish,0.711,8,10247,,,0
MVI_0132,MVI_0132,Subtraction,24,60,60,0,0,0,0,,,Fish,0.498,11,45119,,,1
MVI_0132,MVI_0132,Subtraction,25,54,59,5,0.0847457627,0,0,,,Fish,0.612,8,30600,,,1
MVI_0132,MVI_0132,Subtraction,26,57,60,3,0.05,0,0,,,Fish,0.591,7,29720,,,1
MVI_0132,MVI_0132,Subtraction,27,60,60,0,0,0,0,,,Fish,0.487,9,95133,,,1
MVI_0132,MVI_0132,Subtraction,28,60,60,0,0,0,0,,,Fish,0.487,8,78362,,,0
MVI_0132,MVI_0132,Subtraction,29,63,59,2,0.0338983051,6,0.0952380952,,,Fish,0.682,7,30642,,,0
MVI_0132,MVI_0132,Subtraction,30,55,57,6,0.1052631579,4,0.0727272727,,,Fish,0.686,8,14209,,,1
MVI_0132,MVI_0132,Subtraction,31,60,60,0,0,0,0,,,Fish,0.612,9,47909,,,1
MVI_0132,MVI_0132,Subtraction,32,60,60,0,0,0,0,,,Fish,0.589,7,91154,,,0
MVI_0132,MVI_0132,Subtraction,33,60,60,0,0,0,0,,,Fish,0.471,8,120538,,,0
MVI_0132,MVI_0132,Subtraction,34,60,60,0,0,0,0,,,Fish,0.622,9,33402,,,0
MVI_0132,MVI_0132,Subtraction,35,60,60,0,0,0,0,,,Fish,0.723,8,45737,,,1
MVI_0132,MVI_0132,Subtraction,36,60,60,0,0,0,0,,,Fish,0.655,7,61340,,,1
MVI_0132,MVI_0132,Subtraction,37,60,60,0,0,0,0,,,Fish,0.72,8,72285,,,0
MVI_0133,MVI_0133,Subtraction,1,52,59,7,0.1186440678,0,0,,,Fish,0.482,7,27460,,,1
MVI_0133,MVI_0133,Subtraction,2,50,58,8,0.1379310345,0,0,,,Fish,0.544,8,14371,,,1
MVI_0133,MVI_0133,Subtraction,3,55,59,4,0.0677966102,0,0,,,Fish,0.69,8,39889,,,1
MVI_0133,MVI_0133,Subtraction,4,56,59,3,0.0508474576,0,0,,,Fish,0.511,6,44674,,,1
MVI_0133,MVI_0133,Subtraction,5,60,60,0,0,0,0,,,Fish,0.546,7,50824,,,0
MVI_0133,MVI_0133,Subtraction,6,51,57,6,0.1052631579,0,0,,,Fish,0.52,8,22031,,,1
MVI_0133,MVI_0133,Subtraction,7,53,60,7,0.1166666667,0,0,,,Fish,0.629,7,62441,,,1
MVI_0133,MVI_0133,Subtraction,8,60,60,0,0,0,0,,,Fish,0.633,9,87622,,,1
MVI_0133,MVI_0133,Subtraction,9,58,60,2,0.0333333333,0,0,,,Fish,0.672,7,46255,,,1
MVI_0133,MVI_0133,Subtraction,10,60,60,0,0,0,0,,,Fish,0.578,8,16057,,,0
MVI_0133,MVI_0133,Subtraction,11,49,59,10,0.1694915254,0,0,,,Fish,0.634,9,17588,,,1
MVI_0133,MVI_0133,Subtraction,12,55,60,5,0.0833333333,0,0,,,Fish,0.532,11,35188,,,1
MVI_0133,MVI_0133,Subtraction,13,60,60,0,0,0,0,,,Fish,0.663,8,50407,,,1
MVI_0133,MVI_0133,Subtraction,14,60,60,0,0,0,0,,,Fish,0.721,8,77381,,,1
MVI_0133,MVI_0133,Subtraction,15,60,60,0,0,0,0,,,Fish,0.646,9,65030,,,1
MVI_0133,MVI_0133,Subtraction,16,55,59,4,0.0677966102,0,0,,,Fish,0.674,8,10977,,,1
MVI_0133,MVI_0133,Subtraction,17,54,57,3,0.0526315789,0,0,,,Fish,0.57,7,28072,,,1
MVI_0133,MVI_0133,Subtraction,18,58,60,2,0.0333333333,0,0,,,Fish,0.644,8,52902,,,1
MVI_0133,MVI_0133,Subtraction,19,60,60,0,0,0,0,,,Fish,0.587,8,32993,,,1
MVI_0133,MVI_0133,Subtraction,20,50,57,7,0.1228070175,0,0,,,Fish,0.621,9,51488,,,1
MVI_0133,MVI_0133,Subtraction,21,47,58,11,0.1896551724,0,0,,,Fish,0.487,11,34391,,,1
MVI_0133,MVI_0133,Subtraction,22,55,59,4,0.0677966102,0,0,,,Fish,0.531,9,8244,,,1
MVI_0133,MVI_0133,Subtraction,23,56,60,4,0.0666666667,0,0,,,Fish,0.535,8,17022,,,1
MVI_0133,MVI_0133,Subtraction,24,60,60,0,0,0,0,,,Fish,0.644,9,31233,,,1
MVI_0133,MVI_0133,Subtraction,25,64,60,0,0,4,0.0625,,,Fish,0.587,8,47900,,,1
MVI_0133,MVI_0133,Subtraction,26,60,60,0,0,0,0,,,Fish,0.524,7,68113,,,1
MVI_0133,MVI_0133,Subtraction,27,60,60,0,0,0,0,,,Fish,0.454,8,34224,,,1
MVI_0133,MVI_0133,Subtraction,28,60,60,0,0,0,0,,,Fish,0.482,6,55715,,,1
MVI_0133,MVI_0133,Subtraction,29,41,60,19,0.3166666667,0,0,,,Fish,0.688,8,39015,,,1
MVI_0133,MVI_0133,Subtraction,30,55,58,3,0.0517241379,0,0,,,Fish,0.723,6,8343,,,1
MVI_0133,MVI_0133,Subtraction,31,58,60,2,0.0333333333,0,0,,,Fish,0.622,7,27370,,,1
MVI_0133,MVI_0133,Subtraction,32,65,60,0,0,5,0.0769230769,,,Fish,0.529,6,21307,,,1
MVI_0133,MVI_0133,Subtraction,33,60,60,0,0,0,0,,,Fish,0.474,7,57284,,,1
MVI_0133,MVI_0133,Subtraction,34,60,60,0,0,0,0,,,Fish,0.489,8,62987,,,1
MVI_0133,MVI_0133,Subtraction,35,64,60,0,0,4,0.0625,,,Fish,0.522,7,38565,,,0
MVI_0133,MVI_0133,Subtraction,36,60,60,0,0,0,0,,,Fish,0.634,8,31984,,,1
MVI_0134,MVI_0134,Subtraction,1,60,60,0,0,0,0,,,Fish,0.577,9,37889,,,1
MVI_0134,MVI_0134,Subtraction,2,63,60,0,0,3,0.0476190476,,,Fish,0.623,8,46033,,,1
MVI_0134,MVI_0134,Subtraction,3,64,60,0,0,4,0.0625,,,Fish,0.565,9,87089,,,1
MVI_0134,MVI_0134,Subtraction,4,60,60,0,0,0,0,,,Fish,0.621,9,55645,,,0
MVI_0134,MVI_0134,Subtraction,5,60,60,0,0,0,0,,,Fish,0.472,9,49068,,,1
MVI_0134,MVI_0134,Subtraction,6,60,60,0,0,0,0,,,Fish,0.511,8,24287,,,1
MVI_0134,MVI_0134,Subtraction,7,65,60,0,0,5,0.0769230769,,,Fish,0.692,7,32613,,,1
MVI_0134,MVI_0134,Subtraction,8,60,60,0,0,0,0,,,Fish,0.585,8,41857,,,0
MVI_0134,MVI_0134,Subtraction,9,60,60,0,0,0,0,,,Fish,0.611,11,78957,,,1
MVI_0134,MVI_0134,Subtraction,10,60,60,0,0,0,0,,,Fish,0.69,7,49157,,,0
MVI_0134,MVI_0134,Subtraction,11,60,60,0,0,0,0,,,Fish,0.519,8,69588,,,1
MVI_0134,MVI_0134,Subtraction,12,60,60,0,0,0,0,,,Fish,0.633,7,47563,,,1
MVI_0134,MVI_0134,Subtraction,13,44,58,14,0.2413793103,0,0,,,Fish,0.582,9,8248,,,1
MVI_0134,MVI_0134,Subtraction,14,60,60,0,0,0,0,,,Fish,0.486,8,14806,,,1
MVI_0134,MVI_0134,Subtraction,15,51,59,8,0.1355932203,0,0,,,Fish,0.588,9,25100,,,1
MVI_0134,MVI_0134,Subtraction,16,52,58,6,0.1034482759,0,0,,,Fish,0.619,8,17294,,,1
MVI_0134,MVI_0134,Subtraction,17,60,60,0,0,0,0,,,Fish,0.581,8,20471,,,1
MVI_0134,MVI_0134,Subtraction,18,60,60,0,0,0,0,,,Fish,0.618,9,16327,,,0
MVI_0134,MVI_0134,Subtraction,19,60,60,0,0,0,0,,,Fish,0.623,11,33207,,,0
MVI_0134,MVI_0134,Subtraction,20,60,60,0,0,0,0,,,Fish,0.456,8,23008,,,1
MVI_0134,MVI_0134,Subtraction,21,69,59,5,0.0847457627,15,0.2173913043,,,Fish,0.644,9,20152,,,1
MVI_0134,MVI_0134,Subtraction,22,51,56,5,0.0892857143,0,0,,,Fish,0.55,10,21315,,,1
MVI_0134,MVI_0134,Subtraction,23,60,60,0,0,0,0,,,Fish,0.672,8,14286,,,1
MVI_0134,MVI_0134,Subtraction,24,52,57,5,0.0877192982,0,0,,,Fish,0.522,6,16875,,,1
MVI_0134,MVI_0134,Subtraction,25,60,60,0,0,0,0,,,Fish,0.748,7,38005,,,1
MVI_0134,MVI_0134,Subtraction,26,55,55,3,0.0545454545,3,0.0545454545,,,Fish,0.581,9,51008,,,1
MVI_0134,MVI_0134,Subtraction,27,60,60,0,0,0,0,,,Fish,0.623,8,20520,,,1
MVI_0134,MVI_0134,Subtraction,28,60,60,0,0,0,0,,,Fish,0.375,8,33459,,,1
MVI_0134,MVI_0134,Subtraction,29,54,58,4,0.0689655172,0,0,,,Fish,0.723,9,34667,,,1
MVI_0134,MVI_0134,Subtraction,30,60,60,0,0,0,0,,,Fish,0.611,7,49480,,,1
MVI_0134,MVI_0134,Subtraction,31,59,59,0,0,0,0,,,Fish,0.634,8,12424,,,1
MVI_0134,MVI_0134,Subtraction,32,60,60,0,0,0,0,,,Fish,0.582,9,28748,,,1
MVI_0134,MVI_0134,Subtraction,33,60,60,0,0,0,0,,,Fish,0.582,11,40015,,,1
MVI_0134,MVI_0134,Subtraction,34,60,60,0,0,0,0,,,Fish,0.655,9,25838,,,1
MVI_0134,MVI_0134,Subtraction,35,60,60,0,0,0,0,,,Fish,0.64,8,49546,,,0
MVI_0134,MVI_0134,Subtraction,36,59,58,3,0.0517241379,4,0.0677966102,,,Fish,0.683,9,45334,,,0
MVI_0134,MVI_0134,Subtraction,37,60,60,0,0,0,0,,,Fish,0.725,11,45541,,,1
MVI_0135,MVI_0135,Subtraction,1,46,59,13,0.2203389831,0,0,,,Fish,0.548,7,17498,,,1
MVI_0135,MVI_0135,Subtraction,2,60,60,0,0,0,0,,,Fish,0.528,6,58261,,,1
MVI_0135,MVI_0135,Subtraction,3,60,60,0,0,0,0,,,Fish,0.483,8,35109,,,1
MVI_0135,MVI_0135,Subtraction,4,60,60,0,0,0,0,,,Fish,0.634,7,41971,,,1
MVI_0135,MVI_0135,Subtraction,5,60,60,0,0,0,0,,,Fish,0.598,6,91276,,,0
MVI_0135,MVI_0135,Subtraction,6,43,59,16,0.2711864407,0,0,,,Fish,0.536,8,28240,,,1
MVI_0135,MVI_0135,Subtraction,7,48,59,11,0.186440678,0,0,,,Fish,0.582,11,12726,,,1
MVI_0135,MVI_0135,Subtraction,8,58,60,2,0.0333333333,0,0,,,Fish,0.632,8,54054,,,1
MVI_0135,MVI_0135,Subtraction,9,60,60,0,0,0,0,,,Fish,0.51,9,39281,,,1
MVI_0135,MVI_0135,Subtraction,10,52,59,7,0.1186440678,0,0,,,Fish,0.649,7,13788,,,1
MVI_0135,MVI_0135,Subtraction,11,60,60,0,0,0,0,,,Fish,0.626,10,71256,,,1
MVI_0135,MVI_0135,Subtraction,12,60,60,0,0,0,0,,,Fish,0.73,7,41140,,,1
MVI_0135,MVI_0135,Subtraction,13,60,60,0,0,0,0,,,Fish,0.622,8,84618,,,0
MVI_0135,MVI_0135,Subtraction,14,60,60,0,0,0,0,,,Fish,0.591,9,42566,,,1
MVI_0135,MVI_0135,Subtraction,15,60,60,0,0,0,0,,,Fish,0.745,7,50141,,,1
MVI_0135,MVI_0135,Subtraction,16,60,60,0,0,0,0,,,Fish,0.634,8,78371,,,1
MVI_0135,MVI_0135,Subtraction,17,56,58,2,0.0344827586,0,0,,,Fish,0.741,7,45622,,,1
MVI_0135,MVI_0135,Subtraction,18,60,60,0,0,0,0,,,Fish,0.533,7,91923,,,1
MVI_0135,MVI_0135,Subtraction,19,60,60,0,0,0,0,,,Fish,0.598,8,77731,,,1
MVI_0135,MVI_0135,Subtraction,20,60,60,0,0,0,0,,,Fish,0.622,9,74591,,,0
MVI_0135,MVI_0135,Subtraction,21,74,60,0,0,14,0.1891891892,,,Fish,0.531,9,60895,,,1
MVI_0135,MVI_0135,Subtraction,22,80,60,0,0,20,0.25,,,Fish,0.582,8,91685,,,0
MVI_0135,MVI_0135,Subtraction,23,60,60,0,0,0,0,,,Fish,0.577,9,64004,,,1
MVI_0135,MVI_0135,Subtraction,24,60,60,0,0,0,0,,,Fish,0.634,9,72373,,,1
MVI_0135,MVI_0135,Subtraction,25,60,60,0,0,0,0,,,Fish,0.595,8,105336,,,1
MVI_0135,MVI_0135,Subtraction,26,60,60,0,0,0,0,,,Fish,0.475,7,58809,,,0
MVI_0135,MVI_0135,Subtraction,27,60,60,0,0,0,0,,,Fish,0.625,9,86648,,,0
MVI_0135,MVI_0135,Subtraction,28,55,57,2,0.0350877193,0,0,,,Fish,0.633,9,46306,,,1
MVI_0135,MVI_0135,Subtraction,29,60,60,0,0,0,0,,,Fish,0.749,8,32930,,,1
MVI_0135,MVI_0135,Subtraction,30,60,60,0,0,0,0,,,Fish,0.586,7,45047,,,1
MVI_0135,MVI_0135,Subtraction,31,67,58,0,0,9,0.1343283582,,,Fish,0.743,8,69668,,,1
MVI_0135,MVI_0135,Subtraction,32,60,60,0,0,0,0,,,Fish,0.648,11,31125,,,1
MVI_0135,MVI_0135,Subtraction,33,60,60,0,0,0,0,,,Fish,0.734,8,63041,,,1
MVI_0135,MVI_0135,Subtraction,34,46,57,11,0.1929824561,0,0,,,Fish,0.533,7,17012,,,1
MVI_0135,MVI_0135,Subtraction,35,60,60,0,0,0,0,,,Fish,0.572,8,80014,,,1
25MarchEve0506,25MarchEve05,Subtraction,1,44,41,15,0.3658536585,18,0.4090909091,,,Blackbuck,1.56,52,242980,35,198.3510204,
25MarchEve0506,25MarchEve05,Subtraction,2,32,35,14,0.4,11,0.34375,,,Blackbuck,2.13,48,335341,35,273.7477551,
25MarchEve0506,25MarchEve05,Subtraction,3,15,33,21,0.6363636364,3,0.2,,,Blackbuck,1.39,55,281652,35,229.92,
25MarchEve0506,25MarchEve05,Subtraction,4,53,39,5,0.1282051282,19,0.358490566,,,Blackbuck,1.19,59,554671,35,452.7926531,
25MarchEve0506,25MarchEve05,Subtraction,5,48,43,4,0.0930232558,9,0.1875,,,Blackbuck,1.85,57,432838,35,353.3371429,
25MarchEve0506,25MarchEve05,Subtraction,6,137,46,8,0.1739130435,99,0.7226277372,,,Blackbuck,1.72,43,371380,35,303.1673469,
25MarchEve0506,25MarchEve05,Subtraction,7,53,35,5,0.1428571429,23,0.4339622642,,,Blackbuck,1.52,49,486139,35,396.8481633,
25MarchEve0506,25MarchEve05,Subtraction,8,45,37,8,0.2162162162,16,0.3555555556,,,Blackbuck,2.23,53,334822,35,273.3240816,
25MarchEve0506,25MarchEve05,Subtraction,9,145,32,3,0.09375,116,0.8,,,Blackbuck,1.72,35,542638,35,442.9697959,
25MarchEve0506,25MarchEve05,Subtraction,10,40,33,8,0.2424242424,15,0.375,,,Blackbuck,1.38,38,732641,35,598.0742857,
25MarchEve0506,25MarchEve05,Subtraction,11,148,39,19,0.4871794872,128,0.8648648649,,,Blackbuck,1.82,44,578382,35,472.1485714,
25MarchEve0506,25MarchEve05,Subtraction,12,153,43,8,0.1860465116,118,0.7712418301,,,Blackbuck,1.56,37,345382,35,281.9444898,
25MarchEve0506,25MarchEve05,Subtraction,13,148,28,2,0.0714285714,122,0.8243243243,,,Blackbuck,2.63,53,865002,35,706.1240816,
25MarchEve0506,25MarchEve05,Subtraction,14,153,36,5,0.1388888889,122,0.7973856209,,,Blackbuck,2.41,57,712157,35,581.3526531,
25MarchEve0506,25MarchEve05,Subtraction,15,55,34,3,0.0882352941,24,0.4363636364,,,Blackbuck,1.86,44,499989,35,408.1542857,
25MarchEve0506,25MarchEve05,Subtraction,16,57,29,3,0.1034482759,31,0.5438596491,,,Blackbuck,1.22,53,386961,35,315.8865306,
25MarchEve0506,25MarchEve05,Subtraction,17,70,37,7,0.1891891892,40,0.5714285714,,,Blackbuck,1.7,48,419962,35,342.8261224,
